,feature_id,feature_name
8828,ENSG00000196739,COL27A1
8829,ENSG00000229314,ORM1
8830,ENSG00000228278,ORM2
8831,ENSG00000106948,AKNA
8832,ENSG00000095397,WHRN
8833,ENSG00000136888,ATP6V1G1
8834,ENSG00000157693,TMEM268
8835,ENSG00000230054,TEX53
8836,ENSG00000230601,TEX48
8837,ENSG00000181634,TNFSF15
8838,ENSG00000106952,TNFSF8
8839,ENSG00000041982,TNC
8840,ENSG00000182752,PAPPA
8841,ENSG00000148219,ASTN2
8842,ENSG00000119401,TRIM32
8843,ENSG00000136869,TLR4
8844,ENSG00000078725,BRINP1
8845,ENSG00000136861,CDK5RAP2
8846,ENSG00000106780,MEGF9
8847,ENSG00000119402,FBXW2
8848,ENSG00000214654,B3GALT9
8849,ENSG00000095261,PSMD5
8850,ENSG00000119403,PHF19
8851,ENSG00000056558,TRAF1
8852,ENSG00000106804,C5
8853,ENSG00000119397,CNTRL
8854,ENSG00000119396,RAB14
8855,ENSG00000148180,GSN
8856,ENSG00000148175,STOM
8857,ENSG00000136848,DAB2IP
8858,ENSG00000175764,TTLL11
8859,ENSG00000119421,NDUFA8
8860,ENSG00000185681,MORN5
8861,ENSG00000106852,LHX6
8862,ENSG00000119446,RBM18
8863,ENSG00000148187,MRRF
8864,ENSG00000095303,PTGS1
8865,ENSG00000136834,OR1J1
8866,ENSG00000197233,OR1J2
8867,ENSG00000239590,OR1J4
8868,ENSG00000171505,OR1N1
8869,ENSG00000171501,OR1N2
8870,ENSG00000171496,OR1L8
8871,ENSG00000165202,OR1Q1
8872,ENSG00000280094,OR1B1
8873,ENSG00000173679,OR1L1
8874,ENSG00000171481,OR1L3
8875,ENSG00000136939,OR1L4
8876,ENSG00000171459,OR1L6
8877,ENSG00000148215,OR5C1
8878,ENSG00000136940,PDCL
8879,ENSG00000165204,OR1K1
8880,ENSG00000056586,RC3H2
8881,ENSG00000186130,ZBTB6
8882,ENSG00000171448,ZBTB26
8883,ENSG00000011454,RABGAP1
8884,ENSG00000188394,GPR21
8885,ENSG00000165209,STRBP
8886,ENSG00000148204,CRB2
8887,ENSG00000119522,DENND1A
8888,ENSG00000106689,LHX2
8889,ENSG00000119408,NEK6
8890,ENSG00000136930,PSMB7
8891,ENSG00000180264,ADGRD2
8892,ENSG00000136931,NR5A1
8893,ENSG00000148200,NR6A1
8894,ENSG00000185585,OLFML2A
8895,ENSG00000136918,WDR38
8896,ENSG00000136942,RPL35
8897,ENSG00000136950,ARPC5L
8898,ENSG00000136935,GOLGA1
8899,ENSG00000173611,SCAI
8900,ENSG00000119414,PPP6C
8901,ENSG00000136933,RABEPK
8902,ENSG00000044574,HSPA5
8903,ENSG00000165219,GAPVD1
8904,ENSG00000119487,MAPKAP1
8905,ENSG00000167081,PBX3
8906,ENSG00000196814,MVB12B
8907,ENSG00000136944,LMX1B
8908,ENSG00000169155,ZBTB43
8909,ENSG00000177125,ZBTB34
8910,ENSG00000136828,RALGPS1
8911,ENSG00000136859,ANGPTL2
8912,ENSG00000136895,GARNL3
8913,ENSG00000136856,SLC2A8
8914,ENSG00000196152,ZNF79
8915,ENSG00000197958,RPL12
8916,ENSG00000148356,LRSAM1
8917,ENSG00000136830,NIBAN2
8918,ENSG00000136854,STXBP1
8919,ENSG00000187024,PTRH1
8920,ENSG00000160401,CFAP157
8921,ENSG00000167094,TTC16
8922,ENSG00000160404,TOR2A
8923,ENSG00000095370,SH2D3C
8924,ENSG00000136807,CDK9
8925,ENSG00000136877,FPGS
8926,ENSG00000106991,ENG
8927,ENSG00000106992,AK1
8928,ENSG00000160408,ST6GALNAC6
8929,ENSG00000136840,ST6GALNAC4
8930,ENSG00000167103,PIP5KL1
8931,ENSG00000136908,DPM2
8932,ENSG00000167106,FAM102A
8933,ENSG00000171169,NAIF1
8934,ENSG00000148339,SLC25A25
8935,ENSG00000148334,PTGES2
8936,ENSG00000148346,LCN2
8937,ENSG00000171159,C9orf16
8938,ENSG00000148337,CIZ1
8939,ENSG00000106976,DNM1
8940,ENSG00000167110,GOLGA2
8941,ENSG00000175854,SWI5
8942,ENSG00000167112,TRUB2
8943,ENSG00000167113,COQ4
8944,ENSG00000167114,SLC27A4
8945,ENSG00000167118,URM1
8946,ENSG00000167123,CERCAM
8947,ENSG00000136811,ODF2
8948,ENSG00000119392,GLE1
8949,ENSG00000197694,SPTAN1
8950,ENSG00000119333,DYNC2I2
8951,ENSG00000119335,SET
8952,ENSG00000160447,PKN3
8953,ENSG00000160446,ZDHHC12
8954,ENSG00000160445,ZER1
8955,ENSG00000107021,TBC1D13
8956,ENSG00000167136,ENDOG
8957,ENSG00000198917,SPOUT1
8958,ENSG00000171097,KYAT1
8959,ENSG00000136802,LRRC8A
8960,ENSG00000175287,PHYHD1
8961,ENSG00000175283,DOLK
8962,ENSG00000095319,NUP188
8963,ENSG00000148341,SH3GLB2
8964,ENSG00000148343,MIGA2
8965,ENSG00000167130,DOLPP1
8966,ENSG00000095321,CRAT
8967,ENSG00000119383,PTPA
8968,ENSG00000188483,IER5L
8969,ENSG00000148335,NTMT1
8970,ENSG00000179058,C9orf50
8971,ENSG00000148331,ASB6
8972,ENSG00000167157,PRRX2
8973,ENSG00000148344,PTGES
8974,ENSG00000136816,TOR1B
8975,ENSG00000136827,TOR1A
8976,ENSG00000136819,C9orf78
8977,ENSG00000136878,USP20
8978,ENSG00000187239,FNBP1
8979,ENSG00000148358,GPR107
8980,ENSG00000107130,NCS1
8981,ENSG00000148357,HMCN2
8982,ENSG00000130707,ASS1
8983,ENSG00000107164,FUBP3
8984,ENSG00000130711,PRDM12
8985,ENSG00000130713,EXOSC2
8986,ENSG00000097007,ABL1
8987,ENSG00000188710,QRFP
8988,ENSG00000130720,FIBCD1
8989,ENSG00000050555,LAMC3
8990,ENSG00000126878,AIF1L
8991,ENSG00000126883,NUP214
8992,ENSG00000126882,FAM78A
8993,ENSG00000160539,PLPP7
8994,ENSG00000130714,POMT1
8995,ENSG00000130717,UCK1
8996,ENSG00000283526,PRRT1B
8997,ENSG00000107263,RAPGEF1
8998,ENSG00000160563,MED27
8999,ENSG00000196358,NTNG2
9000,ENSG00000107290,SETX
9001,ENSG00000125482,TTF1
9002,ENSG00000188523,CFAP77
9003,ENSG00000125492,BARHL1
9004,ENSG00000125485,DDX31
9005,ENSG00000125484,GTF3C4
9006,ENSG00000165695,AK8
9007,ENSG00000165698,SPACA9
9008,ENSG00000165699,TSC1
9009,ENSG00000165702,GFI1B
9010,ENSG00000148308,GTF3C5
9011,ENSG00000170835,CEL
9012,ENSG00000160271,RALGDS
9013,ENSG00000148288,GBGT1
9014,ENSG00000171102,OBP2B
9015,ENSG00000175164,ABO
9016,ENSG00000148296,SURF6
9017,ENSG00000148297,MED22
9018,ENSG00000148303,RPL7A
9019,ENSG00000148290,SURF1
9020,ENSG00000148291,SURF2
9021,ENSG00000148248,SURF4
9022,ENSG00000198870,STKLD1
9023,ENSG00000148300,REXO4
9024,ENSG00000160323,ADAMTS13
9025,ENSG00000160325,CACFD1
9026,ENSG00000160326,SLC2A6
9027,ENSG00000187616,MYMK
9028,ENSG00000197859,ADAMTSL2
9029,ENSG00000196990,FAM163B
9030,ENSG00000123454,DBH
9031,ENSG00000123453,SARDH
9032,ENSG00000160293,VAV2
9033,ENSG00000235106,BRD3OS
9034,ENSG00000169925,BRD3
9035,ENSG00000196363,WDR5
9036,ENSG00000186350,RXRA
9037,ENSG00000130635,COL5A1
9038,ENSG00000160339,FCN2
9039,ENSG00000085265,FCN1
9040,ENSG00000130558,OLFM1
9041,ENSG00000196422,PPP1R26
9042,ENSG00000160345,C9orf116
9043,ENSG00000122140,MRPS2
9044,ENSG00000160349,LCN1
9045,ENSG00000122136,OBP2A
9046,ENSG00000122133,PAEP
9047,ENSG00000204007,GLT6D1
9048,ENSG00000148386,LCN9
9049,ENSG00000165643,SOHLH1
9050,ENSG00000107147,KCNT1
9051,ENSG00000130559,CAMSAP1
9052,ENSG00000130560,UBAC1
9053,ENSG00000148411,NACC2
9054,ENSG00000238227,TMEM250
9055,ENSG00000107187,LHX3
9056,ENSG00000165661,QSOX2
9057,ENSG00000260220,CCDC187
9058,ENSG00000160360,GPSM1
9059,ENSG00000213221,DNLZ
9060,ENSG00000187796,CARD9
9061,ENSG00000165684,SNAPC4
9062,ENSG00000165689,ENTR1
9063,ENSG00000165688,PMPCA
9064,ENSG00000148384,INPP5E
9065,ENSG00000148396,SEC16A
9066,ENSG00000148400,NOTCH1
9067,ENSG00000172889,EGFL7
9068,ENSG00000169692,AGPAT2
9069,ENSG00000165716,DIPK1B
9070,ENSG00000187922,LCN10
9071,ENSG00000267206,LCN6
9072,ENSG00000204001,LCN8
9073,ENSG00000177984,LCN15
9074,ENSG00000244187,TMEM141
9075,ENSG00000213213,CCDC183
9076,ENSG00000196642,RABL6
9077,ENSG00000232434,AJM1
9078,ENSG00000054148,PHPT1
9079,ENSG00000177943,MAMDC4
9080,ENSG00000107223,EDF1
9081,ENSG00000127191,TRAF2
9082,ENSG00000159069,FBXW5
9083,ENSG00000176919,C8G
9084,ENSG00000184925,LCN12
9085,ENSG00000107317,PTGDS
9086,ENSG00000214402,LCNL1
9087,ENSG00000148362,PAXX
9088,ENSG00000169583,CLIC3
9089,ENSG00000107331,ABCA2
9090,ENSG00000180549,FUT7
9091,ENSG00000107281,NPDC1
9092,ENSG00000054179,ENTPD2
9093,ENSG00000186193,SAPCD2
9094,ENSG00000197355,UAP1L1
9095,ENSG00000177239,MAN1B1
9096,ENSG00000176978,DPP7
9097,ENSG00000176884,GRIN1
9098,ENSG00000184709,LRRC26
9099,ENSG00000185863,TMEM210
9100,ENSG00000176248,ANAPC2
9101,ENSG00000176101,SSNA1
9102,ENSG00000176058,TPRN
9103,ENSG00000187713,TMEM203
9104,ENSG00000188566,NDOR1
9105,ENSG00000212864,RNF208
9106,ENSG00000197191,CYSRT1
9107,ENSG00000233198,RNF224
9108,ENSG00000198569,SLC34A3
9109,ENSG00000188229,TUBB4B
9110,ENSG00000188163,FAM166A
9111,ENSG00000197768,STPG3
9112,ENSG00000188986,NELFB
9113,ENSG00000198113,TOR4A
9114,ENSG00000198435,NRARP
9115,ENSG00000187609,EXD3
9116,ENSG00000188747,NOXA1
9117,ENSG00000188833,ENTPD8
9118,ENSG00000165802,NSMF
9119,ENSG00000130653,PNPLA7
9120,ENSG00000182154,MRPL41
9121,ENSG00000148399,DPH7
9122,ENSG00000165724,ZMYND19
9123,ENSG00000197070,ARRDC1
9124,ENSG00000181090,EHMT1
9125,ENSG00000148408,CACNA1B
9126,ENSG00000261456,TUBB8
9127,ENSG00000015171,ZMYND11
9128,ENSG00000151240,DIP2C
9129,ENSG00000107929,LARP4B
9130,ENSG00000107937,GTPBP4
9131,ENSG00000148377,IDI2
9132,ENSG00000067064,IDI1
9133,ENSG00000047056,WDR37
9134,ENSG00000185736,ADARB2
9135,ENSG00000067057,PFKP
9136,ENSG00000107959,PITRM1
9137,ENSG00000067082,KLF6
9138,ENSG00000165568,AKR1E2
9139,ENSG00000187134,AKR1C1
9140,ENSG00000151632,AKR1C2
9141,ENSG00000196139,AKR1C3
9142,ENSG00000264006,AKR1C8P
9143,ENSG00000198610,AKR1C4
9144,ENSG00000178473,UCN3
9145,ENSG00000178462,TUBAL3
9146,ENSG00000173848,NET1
9147,ENSG00000178372,CALML5
9148,ENSG00000178363,CALML3
9149,ENSG00000196372,ASB13
9150,ENSG00000108021,TASOR2
9151,ENSG00000057608,GDI2
9152,ENSG00000134461,ANKRD16
9153,ENSG00000134452,FBH1
9154,ENSG00000134470,IL15RA
9155,ENSG00000134460,IL2RA
9156,ENSG00000134453,RBM17
9157,ENSG00000170525,PFKFB3
9158,ENSG00000065675,PRKCQ
9159,ENSG00000198879,SFMBT2
9160,ENSG00000123243,ITIH5
9161,ENSG00000151655,ITIH2
9162,ENSG00000151657,KIN
9163,ENSG00000165629,ATP5F1C
9164,ENSG00000165632,TAF3
9165,ENSG00000107485,GATA3
9166,ENSG00000048740,CELF2
9167,ENSG00000148429,USP6NL
9168,ENSG00000134463,ECHDC3
9169,ENSG00000148426,PROSER2
9170,ENSG00000151461,UPF2
9171,ENSG00000181192,DHTKD1
9172,ENSG00000065665,SEC61A2
9173,ENSG00000165609,NUDT5
9174,ENSG00000151465,CDC123
9175,ENSG00000183049,CAMK1D
9176,ENSG00000151468,CCDC3
9177,ENSG00000123240,OPTN
9178,ENSG00000065328,MCM10
9179,ENSG00000165623,UCMA
9180,ENSG00000107537,PHYH
9181,ENSG00000086475,SEPHS1
9182,ENSG00000165626,BEND7
9183,ENSG00000165630,PRPF18
9184,ENSG00000151474,FRMD4A
9185,ENSG00000065809,FAM107B
9186,ENSG00000185267,CDNF
9187,ENSG00000187522,HSPA14
9188,ENSG00000152455,SUV39H2
9189,ENSG00000152457,DCLRE1C
9190,ENSG00000197889,MEIG1
9191,ENSG00000152463,OLAH
9192,ENSG00000176244,ACBD7
9193,ENSG00000152464,RPP38
9194,ENSG00000152465,NMT2
9195,ENSG00000148468,FAM171A1
9196,ENSG00000077943,ITGA8
9197,ENSG00000148481,MINDY3
9198,ENSG00000165983,PTER
9199,ENSG00000165985,C1QL3
9200,ENSG00000148484,RSU1
9201,ENSG00000107611,CUBN
9202,ENSG00000107614,TRDMT1
9203,ENSG00000026025,VIM
9204,ENSG00000148488,ST8SIA6
9205,ENSG00000165996,HACD1
9206,ENSG00000136738,STAM
9207,ENSG00000148483,TMEM236
9208,ENSG00000260314,MRC1
9209,ENSG00000148482,SLC39A12
9210,ENSG00000165995,CACNB2
9211,ENSG00000241058,NSUN6
9212,ENSG00000165997,ARL5B
9213,ENSG00000204740,MALRD1
9214,ENSG00000120594,PLXDC2
9215,ENSG00000078114,NEBL
9216,ENSG00000180592,SKIDA1
9217,ENSG00000078403,MLLT10
9218,ENSG00000136770,DNAJC1
9219,ENSG00000223601,EBLN1
9220,ENSG00000148444,COMMD3
9221,ENSG00000168283,BMI1
9222,ENSG00000077327,SPAG6
9223,ENSG00000150867,PIP4K2A
9224,ENSG00000165309,ARMC3
9225,ENSG00000148450,MSRB2
9226,ENSG00000168267,PTF1A
9227,ENSG00000179133,C10orf67
9228,ENSG00000165312,OTUD1
9229,ENSG00000120549,KIAA1217
9230,ENSG00000107863,ARHGAP21
9231,ENSG00000099256,PRTFDC1
9232,ENSG00000151023,ENKUR
9233,ENSG00000185875,THNSL1
9234,ENSG00000151025,GPR158
9235,ENSG00000095777,MYO3A
9236,ENSG00000136750,GAD2
9237,ENSG00000077420,APBB1IP
9238,ENSG00000148459,PDSS1
9239,ENSG00000136754,ABI1
9240,ENSG00000107890,ANKRD26
9241,ENSG00000136758,YME1L1
9242,ENSG00000120539,MASTL
9243,ENSG00000107897,ACBD5
9244,ENSG00000099246,RAB18
9245,ENSG00000150051,MKX
9246,ENSG00000169126,ODAD2
9247,ENSG00000150054,MPP7
9248,ENSG00000095787,WAC
9249,ENSG00000095739,BAMBI
9250,ENSG00000120563,LYZL1
9251,ENSG00000197321,SVIL
9252,ENSG00000165757,JCAD
9253,ENSG00000107951,MTPAP
9254,ENSG00000107968,MAP3K8
9255,ENSG00000151033,LYZL2
9256,ENSG00000183621,ZNF438
9257,ENSG00000148516,ZEB1
9258,ENSG00000165322,ARHGAP12
9259,ENSG00000170759,KIF5B
9260,ENSG00000120616,EPC1
9261,ENSG00000216937,CCDC7
9262,ENSG00000150093,ITGB1
9263,ENSG00000099250,NRP1
9264,ENSG00000148498,PARD3
9265,ENSG00000108094,CUL2
9266,ENSG00000095794,CREM
9267,ENSG00000108100,CCNY
9268,ENSG00000177291,GJD4
9269,ENSG00000177283,FZD8
9270,ENSG00000148513,ANKRD30A
9271,ENSG00000256892,MTRNR2L7
9272,ENSG00000198105,ZNF248
9273,ENSG00000175395,ZNF25
9274,ENSG00000189180,ZNF33A
9275,ENSG00000075407,ZNF37A
9276,ENSG00000196693,ZNF33B
9277,ENSG00000165733,BMS1
9278,ENSG00000165731,RET
9279,ENSG00000169826,CSGALNACT2
9280,ENSG00000198915,RASGEF1A
9281,ENSG00000150201,FXYD4
9282,ENSG00000169813,HNRNPF
9283,ENSG00000243660,ZNF487
9284,ENSG00000196793,ZNF239
9285,ENSG00000198298,ZNF485
9286,ENSG00000169740,ZNF32
9287,ENSG00000107562,CXCL12
9288,ENSG00000187783,TMEM72
9289,ENSG00000107551,RASSF4
9290,ENSG00000165507,DEPP1
9291,ENSG00000165512,ZNF22
9292,ENSG00000256574,OR13A1
9293,ENSG00000012779,ALOX5
9294,ENSG00000165406,MARCHF8
9295,ENSG00000172671,ZFAND4
9296,ENSG00000172661,WASHC2C
9297,ENSG00000188234,AGAP4
9298,ENSG00000265354,TIMM23
9299,ENSG00000266412,NCOA4
9300,ENSG00000263639,MSMB
9301,ENSG00000274209,ANTXRL
9302,ENSG00000264230,ANXA8L1
9303,ENSG00000204174,NPY4R
9304,ENSG00000204175,GPRIN2
9305,ENSG00000204176,SYT15
9306,ENSG00000204179,PTPN20
9307,ENSG00000266524,GDF10
9308,ENSG00000263761,GDF2
9309,ENSG00000265203,RBP3
9310,ENSG00000265763,ZNF488
9311,ENSG00000265190,ANXA8
9312,ENSG00000189090,FAM25G
9313,ENSG00000204172,AGAP9
9314,ENSG00000264717,NPY4R2
9315,ENSG00000276430,FAM25C
9316,ENSG00000170324,FRMPD2
9317,ENSG00000107643,MAPK8
9318,ENSG00000128805,ARHGAP22
9319,ENSG00000128815,WDFY4
9320,ENSG00000165383,LRRC18
9321,ENSG00000165633,VSTM4
9322,ENSG00000172538,FAM170B
9323,ENSG00000204161,TMEM273
9324,ENSG00000177354,C10orf71
9325,ENSG00000165606,DRGX
9326,ENSG00000225830,ERCC6
9327,ENSG00000070748,CHAT
9328,ENSG00000187714,SLC18A3
9329,ENSG00000178645,C10orf53
9330,ENSG00000197444,OGDHL
9331,ENSG00000227345,PARG
9332,ENSG00000204152,TIMM23B
9333,ENSG00000178440,TIMM23B-AGAP6
9334,ENSG00000204149,AGAP6
9335,ENSG00000099290,WASHC2A
9336,ENSG00000188611,ASAH2
9337,ENSG00000198964,SGMS1
9338,ENSG00000204147,ASAH2B
9339,ENSG00000148584,A1CF
9340,ENSG00000185532,PRKG1
9341,ENSG00000177613,CSTF2T
9342,ENSG00000107984,DKK1
9343,ENSG00000165471,MBL2
9344,ENSG00000150275,PCDH15
9345,ENSG00000249860,MTRNR2L5
9346,ENSG00000122952,ZWINT
9347,ENSG00000151151,IPMK
9348,ENSG00000122873,CISD1
9349,ENSG00000072401,UBE2D1
9350,ENSG00000108064,TFAM
9351,ENSG00000122870,BICC1
9352,ENSG00000165443,PHYHIPL
9353,ENSG00000148541,FAM13C
9354,ENSG00000165449,SLC16A9
9355,ENSG00000227877,MRLN
9356,ENSG00000108091,CCDC6
9357,ENSG00000151150,ANK3
9358,ENSG00000170312,CDK1
9359,ENSG00000072422,RHOBTB1
9360,ENSG00000196932,TMEM26
9361,ENSG00000183346,CABCOCO1
9362,ENSG00000150347,ARID5B
9363,ENSG00000182010,RTKN2
9364,ENSG00000138311,ZNF365
9365,ENSG00000181915,ADO
9366,ENSG00000122877,EGR2
9367,ENSG00000148572,NRBF2
9368,ENSG00000171988,JMJD1C
9369,ENSG00000165476,REEP3
9370,ENSG00000183230,CTNNA3
9371,ENSG00000198739,LRRTM3
9372,ENSG00000108176,DNAJC12
9373,ENSG00000096717,SIRT1
9374,ENSG00000148634,HERC4
9375,ENSG00000138347,MYPN
9376,ENSG00000179774,ATOH7
9377,ENSG00000108187,PBLD
9378,ENSG00000096746,HNRNPH3
9379,ENSG00000204130,RUFY2
9380,ENSG00000138346,DNA2
9381,ENSG00000122912,SLC25A16
9382,ENSG00000138336,TET1
9383,ENSG00000060339,CCAR1
9384,ENSG00000165730,STOX1
9385,ENSG00000107625,DDX50
9386,ENSG00000165732,DDX21
9387,ENSG00000198954,KIFBP
9388,ENSG00000122862,SRGN
9389,ENSG00000122958,VPS26A
9390,ENSG00000156502,SUPV3L1
9391,ENSG00000156510,HKDC1
9392,ENSG00000156515,HK1
9393,ENSG00000075073,TACR2
9394,ENSG00000099282,TSPAN15
9395,ENSG00000122859,NEUROG3
9396,ENSG00000171224,FAM241B
9397,ENSG00000197467,COL13A1
9398,ENSG00000099284,MACROH2A2
9399,ENSG00000042286,AIFM2
9400,ENSG00000156521,TYSND1
9401,ENSG00000079332,SAR1A
9402,ENSG00000180817,PPA1
9403,ENSG00000148734,NPFFR1
9404,ENSG00000172731,LRRC20
9405,ENSG00000148730,EIF4EBP2
9406,ENSG00000156574,NODAL
9407,ENSG00000107719,PALD1
9408,ENSG00000180644,PRF1
9409,ENSG00000138316,ADAMTS14
9410,ENSG00000166220,TBATA
9411,ENSG00000166224,SGPL1
9412,ENSG00000166228,PCBD1
9413,ENSG00000107731,UNC5B
9414,ENSG00000198246,SLC29A3
9415,ENSG00000107736,CDH23
9416,ENSG00000214688,C10orf105
9417,ENSG00000107738,VSIR
9418,ENSG00000197746,PSAP
9419,ENSG00000122863,CHST3
9420,ENSG00000107742,SPOCK2
9421,ENSG00000138303,ASCC1
9422,ENSG00000166295,ANAPC16
9423,ENSG00000168209,DDIT4
9424,ENSG00000148719,DNAJB12
9425,ENSG00000107745,MICU1
9426,ENSG00000156026,MCU
9427,ENSG00000138315,OIT3
9428,ENSG00000138308,PLA2G12B
9429,ENSG00000122884,P4HA1
9430,ENSG00000166321,NUDT13
9431,ENSG00000122882,ECD
9432,ENSG00000138286,FAM149B1
9433,ENSG00000213551,DNAJC9
9434,ENSG00000182180,MRPS16
9435,ENSG00000156042,CFAP70
9436,ENSG00000138279,ANXA7
9437,ENSG00000166343,MSS51
9438,ENSG00000107758,PPP3CB
9439,ENSG00000166348,USP54
9440,ENSG00000177791,MYOZ1
9441,ENSG00000166317,SYNPO2L
9442,ENSG00000172650,AGAP5
9443,ENSG00000176986,SEC24C
9444,ENSG00000196968,FUT11
9445,ENSG00000172586,CHCHD1
9446,ENSG00000214655,ZSWIM8
9447,ENSG00000166507,NDST2
9448,ENSG00000148660,CAMK2G
9449,ENSG00000122861,PLAU
9450,ENSG00000035403,VCL
9451,ENSG00000185009,AP3M1
9452,ENSG00000156110,ADK
9453,ENSG00000156650,KAT6B
9454,ENSG00000188716,DUSP29
9455,ENSG00000079393,DUSP13
9456,ENSG00000156671,SAMD8
9457,ENSG00000165637,VDAC2
9458,ENSG00000165644,COMTD1
9459,ENSG00000165655,ZNF503
9460,ENSG00000148655,LRMDA
9461,ENSG00000156113,KCNMA1
9462,ENSG00000151208,DLG5
9463,ENSG00000148606,POLR3A
9464,ENSG00000138326,RPS24
9465,ENSG00000108175,ZMIZ1
9466,ENSG00000108179,PPIF
9467,ENSG00000165424,ZCCHC24
9468,ENSG00000253626,EIF5AL1
9469,ENSG00000185303,SFTPA2
9470,ENSG00000122852,SFTPA1
9471,ENSG00000188199,NUTM2B
9472,ENSG00000228570,NUTM2E
9473,ENSG00000133661,SFTPD
9474,ENSG00000133678,TMEM254
9475,ENSG00000189129,PLAC9
9476,ENSG00000122359,ANXA11
9477,ENSG00000151224,MAT1A
9478,ENSG00000170788,DYDC1
9479,ENSG00000133665,DYDC2
9480,ENSG00000122378,PRXL2A
9481,ENSG00000108219,TSPAN14
9482,ENSG00000178217,SH2D4B
9483,ENSG00000185737,NRG3
9484,ENSG00000165678,GHITM
9485,ENSG00000188373,C10orf99
9486,ENSG00000148600,CDHR1
9487,ENSG00000204033,LRIT2
9488,ENSG00000148604,RGR
9489,ENSG00000148602,LRIT1
9490,ENSG00000107771,CCSER2
9491,ENSG00000182771,GRID1
9492,ENSG00000062650,WAPL
9493,ENSG00000122375,OPN4
9494,ENSG00000122367,LDB3
9495,ENSG00000107779,BMPR1A
9496,ENSG00000173269,MMRN2
9497,ENSG00000173267,SNCG
9498,ENSG00000148671,ADIRF
9499,ENSG00000188100,FAM25A
9500,ENSG00000148672,GLUD1
9501,ENSG00000122376,SHLD2
9502,ENSG00000184923,NUTM2A
9503,ENSG00000214562,NUTM2D
9504,ENSG00000107789,MINPP1
9505,ENSG00000198682,PAPSS2
9506,ENSG00000138138,ATAD1
9507,ENSG00000227268,KLLN
9508,ENSG00000171862,PTEN
9509,ENSG00000184719,RNLS
9510,ENSG00000204022,LIPJ
9511,ENSG00000182333,LIPF
9512,ENSG00000204021,LIPK
9513,ENSG00000204020,LIPN
9514,ENSG00000173239,LIPM
9515,ENSG00000152766,ANKRD22
9516,ENSG00000138134,STAMBPL1
9517,ENSG00000107796,ACTA2
9518,ENSG00000026103,FAS
9519,ENSG00000138135,CH25H
9520,ENSG00000107798,LIPA
9521,ENSG00000119922,IFIT2
9522,ENSG00000119917,IFIT3
9523,ENSG00000204010,IFIT1B
9524,ENSG00000185745,IFIT1
9525,ENSG00000152778,IFIT5
9526,ENSG00000152779,SLC16A12
9527,ENSG00000152782,PANK1
9528,ENSG00000138182,KIF20B
9529,ENSG00000148680,HTR7
9530,ENSG00000148688,RPP30
9531,ENSG00000148677,ANKRD1
9532,ENSG00000180628,PCGF5
9533,ENSG00000165338,HECTD2
9534,ENSG00000119938,PPP1R3C
9535,ENSG00000107854,TNKS2
9536,ENSG00000174721,FGFBP3
9537,ENSG00000095564,BTAF1
9538,ENSG00000107864,CPEB3
9539,ENSG00000198060,MARCHF5
9540,ENSG00000119912,IDE
9541,ENSG00000138160,KIF11
9542,ENSG00000152804,HHEX
9543,ENSG00000138190,EXOC6
9544,ENSG00000187553,CYP26C1
9545,ENSG00000095596,CYP26A1
9546,ENSG00000138119,MYOF
9547,ENSG00000138180,CEP55
9548,ENSG00000186188,FFAR4
9549,ENSG00000138207,RBP4
9550,ENSG00000095464,PDE6C
9551,ENSG00000148690,FRA10AC1
9552,ENSG00000108231,LGI1
9553,ENSG00000176273,SLC35G1
9554,ENSG00000138193,PLCE1
9555,ENSG00000173145,NOC3L
9556,ENSG00000108239,TBC1D12
9557,ENSG00000119969,HELLS
9558,ENSG00000108242,CYP2C18
9559,ENSG00000165841,CYP2C19
9560,ENSG00000138109,CYP2C9
9561,ENSG00000138115,CYP2C8
9562,ENSG00000173124,ACSM6
9563,ENSG00000107438,PDLIM1
9564,ENSG00000095637,SORBS1
9565,ENSG00000059573,ALDH18A1
9566,ENSG00000119977,TCTN3
9567,ENSG00000138185,ENTPD1
9568,ENSG00000188649,CC2D2B
9569,ENSG00000107443,CCNJ
9570,ENSG00000177853,ZNF518A
9571,ENSG00000095585,BLNK
9572,ENSG00000107447,DNTT
9573,ENSG00000197430,OPALIN
9574,ENSG00000095587,TLL2
9575,ENSG00000077147,TM9SF3
9576,ENSG00000155629,PIK3AP1
9577,ENSG00000196233,LCOR
9578,ENSG00000187122,SLIT1
9579,ENSG00000213390,ARHGAP19
9580,ENSG00000165879,FRAT1
9581,ENSG00000181274,FRAT2
9582,ENSG00000052749,RRP12
9583,ENSG00000171314,PGAM1
9584,ENSG00000171311,EXOSC1
9585,ENSG00000171307,ZDHHC16
9586,ENSG00000155229,MMS19
9587,ENSG00000165886,UBTD1
9588,ENSG00000165887,ANKRD2
9589,ENSG00000241935,HOGA1
9590,ENSG00000203942,C10orf62
9591,ENSG00000171160,MORN4
9592,ENSG00000155252,PI4K2A
9593,ENSG00000119986,AVPI1
9594,ENSG00000155254,MARVELD1
9595,ENSG00000155256,ZFYVE27
9596,ENSG00000120057,SFRP5
9597,ENSG00000155265,GOLGA7B
9598,ENSG00000095713,CRTAC1
9599,ENSG00000166024,R3HCC1L
9600,ENSG00000138131,LOXL4
9601,ENSG00000119943,PYROXD2
9602,ENSG00000107521,HPS1
9603,ENSG00000172987,HPSE2
9604,ENSG00000119946,CNNM1
9605,ENSG00000120053,GOT1
